time,temperature_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,precipitation
2020-01-01 00:00:00,6.5,100,0.0,0.0,0.0,0.0,1.4,0.0
2020-01-01 01:00:00,6.3,100,0.0,0.0,0.0,0.0,2.5,0.0
2020-01-01 02:00:00,6.3,97,0.0,0.0,0.0,0.0,2.6,0.0
2020-01-01 03:00:00,6.1,55,0.0,0.0,0.0,0.0,3.0,0.0
2020-01-01 04:00:00,5.6,54,0.0,0.0,0.0,0.0,4.1,0.0
2020-01-01 05:00:00,6.0,100,0.0,0.0,0.0,0.0,2.1,0.1
2020-01-01 06:00:00,5.6,100,0.0,0.0,0.0,0.0,3.4,0.4
2020-01-01 07:00:00,5.6,100,0.0,0.0,0.0,0.0,2.7,0.3
2020-01-01 08:00:00,5.4,100,0.0,0.0,0.0,0.0,3.9,0.5
2020-01-01 09:00:00,5.3,100,3.0,0.0,0.0,3.0,3.8,0.4
2020-01-01 10:00:00,5.3,100,21.0,0.0,0.0,21.0,4.1,0.3
2020-01-01 11:00:00,5.3,100,72.0,1.0,3.4,71.0,5.0,0.2
2020-01-01 12:00:00,4.9,100,66.0,0.0,0.0,66.0,7.2,0.6
2020-01-01 13:00:00,4.5,100,69.0,0.0,0.0,69.0,4.8,1.0
2020-01-01 14:00:00,3.8,100,53.0,0.0,0.0,53.0,4.6,1.3
2020-01-01 15:00:00,3.5,100,51.0,0.0,0.0,51.0,8.5,1.3
2020-01-01 16:00:00,3.9,100,16.0,0.0,0.0,16.0,6.5,1.2
2020-01-01 17:00:00,4.2,100,18.0,2.0,12.2,16.0,5.8,0.4
2020-01-01 18:00:00,4.2,98,3.0,0.0,0.0,3.0,4.7,0.5
2020-01-01 19:00:00,4.0,79,0.0,0.0,0.0,0.0,4.4,0.3
2020-01-01 20:00:00,3.7,90,0.0,0.0,0.0,0.0,4.3,0.3
2020-01-01 21:00:00,3.1,98,0.0,0.0,0.0,0.0,3.1,0.7
2020-01-01 22:00:00,3.2,91,0.0,0.0,0.0,0.0,3.2,1.2
2020-01-01 23:00:00,3.1,100,0.0,0.0,0.0,0.0,3.4,0.8
2020-01-02 00:00:00,3.2,100,0.0,0.0,0.0,0.0,3.5,0.4
2020-01-02 01:00:00,3.1,100,0.0,0.0,0.0,0.0,1.3,0.2
2020-01-02 02:00:00,2.2,99,0.0,0.0,0.0,0.0,2.5,0.2
2020-01-02 03:00:00,2.4,100,0.0,0.0,0.0,0.0,1.4,0.0
2020-01-02 04:00:00,2.0,97,0.0,0.0,0.0,0.0,3.1,0.0
2020-01-02 05:00:00,1.8,87,0.0,0.0,0.0,0.0,2.6,0.0
2020-01-02 06:00:00,1.3,83,0.0,0.0,0.0,0.0,1.5,0.0
2020-01-02 07:00:00,1.9,75,0.0,0.0,0.0,0.0,1.3,0.0
2020-01-02 08:00:00,0.9,65,0.0,0.0,0.0,0.0,1.4,0.0
2020-01-02 09:00:00,1.5,53,12.0,4.0,61.9,8.0,0.8,0.0
2020-01-02 10:00:00,3.0,31,97.0,48.0,283.2,49.0,0.5,0.0
2020-01-02 11:00:00,4.4,15,246.0,161.0,541.7,85.0,0.4,0.0
2020-01-02 12:00:00,5.5,4,343.0,240.0,619.6,103.0,1.6,0.0
2020-01-02 13:00:00,6.6,68,388.0,279.0,643.3,109.0,5.5,0.0
2020-01-02 14:00:00,7.2,92,296.0,131.0,302.4,165.0,7.7,0.0
2020-01-02 15:00:00,6.2,76,150.0,22.0,57.0,128.0,4.9,0.0
2020-01-02 16:00:00,6.6,61,140.0,41.0,139.1,99.0,6.3,0.0
2020-01-02 17:00:00,5.9,33,84.0,30.0,180.4,54.0,4.3,0.0
2020-01-02 18:00:00,3.4,16,10.0,3.0,47.7,7.0,7.6,0.0
2020-01-02 19:00:00,5.1,8,0.0,0.0,0.0,0.0,4.6,0.0
2020-01-02 20:00:00,4.5,4,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-02 21:00:00,3.5,1,0.0,0.0,0.0,0.0,1.1,0.0
2020-01-02 22:00:00,0.8,2,0.0,0.0,0.0,0.0,3.9,0.0
2020-01-02 23:00:00,0.2,4,0.0,0.0,0.0,0.0,2.7,0.0
2020-01-03 00:00:00,-0.7,13,0.0,0.0,0.0,0.0,3.2,0.0
2020-01-03 01:00:00,-1.6,8,0.0,0.0,0.0,0.0,5.4,0.0
2020-01-03 02:00:00,-1.8,3,0.0,0.0,0.0,0.0,3.8,0.0
2020-01-03 03:00:00,-1.3,3,0.0,0.0,0.0,0.0,4.0,0.0
2020-01-03 04:00:00,-1.8,12,0.0,0.0,0.0,0.0,5.4,0.0
2020-01-03 05:00:00,-1.3,17,0.0,0.0,0.0,0.0,4.1,0.0
2020-01-03 06:00:00,-1.5,9,0.0,0.0,0.0,0.0,2.5,0.0
2020-01-03 07:00:00,-1.8,4,0.0,0.0,0.0,0.0,1.1,0.0
2020-01-03 08:00:00,-2.1,3,0.0,0.0,0.0,0.0,0.4,0.0
2020-01-03 09:00:00,-2.3,2,16.0,7.0,108.3,9.0,1.6,0.0
2020-01-03 10:00:00,0.6,1,135.0,89.0,524.7,46.0,0.4,0.0
2020-01-03 11:00:00,3.0,1,275.0,211.0,708.8,64.0,2.3,0.0
2020-01-03 12:00:00,4.9,9,381.0,306.0,788.2,75.0,2.8,0.0
2020-01-03 13:00:00,6.2,26,436.0,355.0,816.1,81.0,2.1,0.0
2020-01-03 14:00:00,7.0,5,437.0,358.0,823.3,79.0,0.5,0.0
2020-01-03 15:00:00,6.7,44,372.0,288.0,742.7,84.0,2.1,0.0
2020-01-03 16:00:00,6.7,95,229.0,140.0,471.4,89.0,1.1,0.0
2020-01-03 17:00:00,6.3,93,103.0,47.0,278.6,56.0,0.8,0.0
2020-01-03 18:00:00,5.8,90,11.0,3.0,46.8,8.0,0.8,0.0
2020-01-03 19:00:00,5.1,82,0.0,0.0,0.0,0.0,0.5,0.0
2020-01-03 20:00:00,3.6,67,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-03 21:00:00,2.0,64,0.0,0.0,0.0,0.0,3.0,0.0
2020-01-03 22:00:00,1.2,68,0.0,0.0,0.0,0.0,3.0,0.0
2020-01-03 23:00:00,0.5,63,0.0,0.0,0.0,0.0,3.0,0.0
2020-01-04 00:00:00,-0.0,65,0.0,0.0,0.0,0.0,4.0,0.0
2020-01-04 01:00:00,-0.1,84,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-04 02:00:00,-0.4,86,0.0,0.0,0.0,0.0,0.8,0.0
2020-01-04 03:00:00,0.2,89,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-04 04:00:00,0.5,96,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-04 05:00:00,1.0,96,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-04 06:00:00,1.1,99,0.0,0.0,0.0,0.0,2.2,0.0
2020-01-04 07:00:00,0.9,81,0.0,0.0,0.0,0.0,3.2,0.0
2020-01-04 08:00:00,1.8,76,0.0,0.0,0.0,0.0,3.4,0.0
2020-01-04 09:00:00,0.7,74,12.0,3.0,46.4,9.0,3.3,0.0
2020-01-04 10:00:00,3.7,70,87.0,36.0,212.0,51.0,1.9,0.0
2020-01-04 11:00:00,6.0,62,156.0,70.0,234.7,86.0,2.0,0.0
2020-01-04 12:00:00,7.4,26,250.0,133.0,341.7,117.0,4.4,0.0
2020-01-04 13:00:00,8.3,74,339.0,212.0,485.9,127.0,11.3,0.0
2020-01-04 14:00:00,8.3,100,316.0,195.0,446.7,121.0,11.6,0.0
2020-01-04 15:00:00,8.4,100,195.0,79.0,202.6,116.0,10.5,0.0
2020-01-04 16:00:00,7.9,95,56.0,5.0,16.7,51.0,4.3,0.0
2020-01-04 17:00:00,7.3,88,49.0,12.0,70.1,37.0,4.1,0.0
2020-01-04 18:00:00,6.4,82,8.0,2.0,30.5,6.0,5.7,0.0
2020-01-04 19:00:00,7.3,78,0.0,0.0,0.0,0.0,4.6,0.0
2020-01-04 20:00:00,6.8,60,0.0,0.0,0.0,0.0,3.6,0.0
2020-01-04 21:00:00,6.2,32,0.0,0.0,0.0,0.0,3.6,0.0
2020-01-04 22:00:00,5.4,40,0.0,0.0,0.0,0.0,4.4,0.0
2020-01-04 23:00:00,4.2,26,0.0,0.0,0.0,0.0,4.7,0.0
2020-01-05 00:00:00,3.2,21,0.0,0.0,0.0,0.0,3.4,0.0
2020-01-05 01:00:00,2.3,8,0.0,0.0,0.0,0.0,2.8,0.0
2020-01-05 02:00:00,1.2,25,0.0,0.0,0.0,0.0,4.3,0.0
2020-01-05 03:00:00,0.9,32,0.0,0.0,0.0,0.0,4.6,0.0
2020-01-05 04:00:00,-0.2,52,0.0,0.0,0.0,0.0,4.2,0.0
2020-01-05 05:00:00,-1.0,77,0.0,0.0,0.0,0.0,4.8,0.0
2020-01-05 06:00:00,-0.9,83,0.0,0.0,0.0,0.0,4.8,0.0
2020-01-05 07:00:00,-0.4,95,0.0,0.0,0.0,0.0,4.7,0.0
2020-01-05 08:00:00,-0.1,98,0.0,0.0,0.0,0.0,5.1,0.0
2020-01-05 09:00:00,-0.3,98,11.0,1.0,15.4,10.0,5.2,0.0
2020-01-05 10:00:00,2.1,98,82.0,12.0,70.5,70.0,2.3,0.0
2020-01-05 11:00:00,4.5,99,160.0,26.0,87.0,134.0,1.8,0.0
2020-01-05 12:00:00,6.7,100,245.0,70.0,179.4,175.0,3.1,0.0
2020-01-05 13:00:00,8.1,99,265.0,60.0,137.0,205.0,4.7,0.0
2020-01-05 14:00:00,8.3,99,226.0,33.0,75.3,193.0,4.7,0.0
2020-01-05 15:00:00,8.1,100,197.0,24.0,61.2,173.0,5.5,0.0
2020-01-05 16:00:00,7.2,100,127.0,10.0,33.1,117.0,2.9,0.0
2020-01-05 17:00:00,7.2,100,57.0,1.0,5.8,56.0,2.6,0.0
2020-01-05 18:00:00,5.4,100,8.0,0.0,0.0,8.0,4.3,0.0
2020-01-05 19:00:00,5.8,100,0.0,0.0,0.0,0.0,1.6,0.0
2020-01-05 20:00:00,5.3,99,0.0,0.0,0.0,0.0,1.6,0.0
2020-01-05 21:00:00,4.8,96,0.0,0.0,0.0,0.0,1.5,0.0
2020-01-05 22:00:00,4.3,92,0.0,0.0,0.0,0.0,0.8,0.0
2020-01-05 23:00:00,3.0,97,0.0,0.0,0.0,0.0,2.1,0.0
2020-01-06 00:00:00,1.4,97,0.0,0.0,0.0,0.0,1.1,0.0
2020-01-06 01:00:00,-0.4,92,0.0,0.0,0.0,0.0,2.9,0.0
2020-01-06 02:00:00,-1.4,99,0.0,0.0,0.0,0.0,3.2,0.0
2020-01-06 03:00:00,0.8,100,0.0,0.0,0.0,0.0,2.3,0.0
2020-01-06 04:00:00,-1.4,100,0.0,0.0,0.0,0.0,5.1,0.0
2020-01-06 05:00:00,-1.0,100,0.0,0.0,0.0,0.0,3.8,0.0
2020-01-06 06:00:00,-0.4,100,0.0,0.0,0.0,0.0,3.0,0.0
2020-01-06 07:00:00,0.2,100,0.0,0.0,0.0,0.0,3.1,0.0
2020-01-06 08:00:00,0.2,100,0.0,0.0,0.0,0.0,3.2,0.0
2020-01-06 09:00:00,1.2,100,5.0,0.0,0.0,5.0,4.3,0.0
2020-01-06 10:00:00,2.2,100,41.0,0.0,0.0,41.0,3.6,0.0
2020-01-06 11:00:00,3.6,100,83.0,0.0,0.0,83.0,4.8,0.1
2020-01-06 12:00:00,4.2,100,82.0,0.0,0.0,82.0,4.6,0.1
2020-01-06 13:00:00,4.2,100,73.0,0.0,0.0,73.0,4.8,0.3
2020-01-06 14:00:00,3.7,100,71.0,0.0,0.0,71.0,5.8,0.5
2020-01-06 15:00:00,2.1,100,52.0,0.0,0.0,52.0,4.5,0.8
2020-01-06 16:00:00,2.1,100,37.0,0.0,0.0,37.0,5.5,0.6
2020-01-06 17:00:00,2.3,100,20.0,1.0,5.7,19.0,6.2,0.3
2020-01-06 18:00:00,2.5,100,3.0,0.0,0.0,3.0,4.3,0.2
2020-01-06 19:00:00,2.4,100,0.0,0.0,0.0,0.0,1.8,0.2
2020-01-06 20:00:00,2.4,100,0.0,0.0,0.0,0.0,2.3,0.2
2020-01-06 21:00:00,2.2,100,0.0,0.0,0.0,0.0,1.9,0.7
2020-01-06 22:00:00,1.9,99,0.0,0.0,0.0,0.0,0.5,0.6
2020-01-06 23:00:00,1.7,100,0.0,0.0,0.0,0.0,2.1,0.9
2020-01-07 00:00:00,1.4,98,0.0,0.0,0.0,0.0,1.5,0.6
2020-01-07 01:00:00,1.5,99,0.0,0.0,0.0,0.0,3.1,0.7
2020-01-07 02:00:00,1.6,99,0.0,0.0,0.0,0.0,2.5,0.7
2020-01-07 03:00:00,2.3,100,0.0,0.0,0.0,0.0,1.6,0.4
2020-01-07 04:00:00,2.8,100,0.0,0.0,0.0,0.0,2.5,1.0
2020-01-07 05:00:00,2.7,100,0.0,0.0,0.0,0.0,1.8,1.0
2020-01-07 06:00:00,2.7,100,0.0,0.0,0.0,0.0,1.9,0.6
2020-01-07 07:00:00,2.7,100,0.0,0.0,0.0,0.0,3.7,0.5
2020-01-07 08:00:00,2.8,100,0.0,0.0,0.0,0.0,5.9,0.2
2020-01-07 09:00:00,3.0,100,4.0,0.0,0.0,4.0,4.0,0.2
2020-01-07 10:00:00,3.5,100,21.0,0.0,0.0,21.0,3.4,0.5
2020-01-07 11:00:00,3.9,100,28.0,0.0,0.0,28.0,2.8,0.9
2020-01-07 12:00:00,4.3,100,47.0,0.0,0.0,47.0,1.1,1.0
2020-01-07 13:00:00,4.6,100,57.0,0.0,0.0,57.0,0.0,0.8
2020-01-07 14:00:00,4.8,100,60.0,1.0,2.3,59.0,1.3,0.8
2020-01-07 15:00:00,5.1,100,58.0,3.0,7.6,55.0,3.5,0.7
2020-01-07 16:00:00,4.9,99,40.0,0.0,0.0,40.0,0.0,0.4
2020-01-07 17:00:00,4.8,100,34.0,3.0,16.7,31.0,2.4,0.7
2020-01-07 18:00:00,4.5,100,4.0,0.0,0.0,4.0,5.6,0.4
2020-01-07 19:00:00,4.5,100,0.0,0.0,0.0,0.0,7.1,0.5
2020-01-07 20:00:00,4.6,100,0.0,0.0,0.0,0.0,7.2,0.7
2020-01-07 21:00:00,4.8,100,0.0,0.0,0.0,0.0,5.0,1.1
2020-01-07 22:00:00,5.0,100,0.0,0.0,0.0,0.0,2.3,1.5
2020-01-07 23:00:00,5.5,100,0.0,0.0,0.0,0.0,4.0,1.5
2020-01-08 00:00:00,5.8,100,0.0,0.0,0.0,0.0,7.1,1.6
2020-01-08 01:00:00,6.0,100,0.0,0.0,0.0,0.0,8.2,1.7
2020-01-08 02:00:00,5.9,100,0.0,0.0,0.0,0.0,8.8,1.9
2020-01-08 03:00:00,5.7,100,0.0,0.0,0.0,0.0,8.4,2.0
2020-01-08 04:00:00,5.9,100,0.0,0.0,0.0,0.0,8.7,1.9
2020-01-08 05:00:00,5.9,100,0.0,0.0,0.0,0.0,7.4,2.0
2020-01-08 06:00:00,5.8,100,0.0,0.0,0.0,0.0,8.1,2.1
2020-01-08 07:00:00,5.4,100,0.0,0.0,0.0,0.0,11.1,2.3
2020-01-08 08:00:00,5.1,100,0.0,0.0,0.0,0.0,9.2,2.0
2020-01-08 09:00:00,5.1,100,1.0,0.0,0.0,1.0,7.5,1.6
2020-01-08 10:00:00,5.1,100,10.0,0.0,0.0,10.0,5.8,1.3
2020-01-08 11:00:00,5.2,100,21.0,0.0,0.0,21.0,6.5,1.1
2020-01-08 12:00:00,5.3,100,39.0,0.0,0.0,39.0,8.1,1.0
2020-01-08 13:00:00,5.1,100,38.0,0.0,0.0,38.0,8.0,0.9
2020-01-08 14:00:00,4.8,100,41.0,0.0,0.0,41.0,8.6,0.9
2020-01-08 15:00:00,4.6,100,50.0,4.0,10.0,46.0,8.6,0.8
2020-01-08 16:00:00,4.5,100,35.0,0.0,0.0,35.0,7.2,0.7
2020-01-08 17:00:00,3.9,100,15.0,0.0,0.0,15.0,6.0,0.7
2020-01-08 18:00:00,3.3,100,2.0,0.0,0.0,2.0,4.3,0.7
2020-01-08 19:00:00,3.3,99,0.0,0.0,0.0,0.0,4.1,0.6
2020-01-08 20:00:00,3.2,84,0.0,0.0,0.0,0.0,4.8,0.4
2020-01-08 21:00:00,2.7,89,0.0,0.0,0.0,0.0,2.3,0.1
2020-01-08 22:00:00,2.1,90,0.0,0.0,0.0,0.0,1.8,0.1
2020-01-08 23:00:00,2.2,99,0.0,0.0,0.0,0.0,1.1,0.1
2020-01-09 00:00:00,1.8,79,0.0,0.0,0.0,0.0,2.3,0.1
2020-01-09 01:00:00,1.7,99,0.0,0.0,0.0,0.0,4.4,0.1
2020-01-09 02:00:00,1.7,98,0.0,0.0,0.0,0.0,4.8,0.1
2020-01-09 03:00:00,1.8,99,0.0,0.0,0.0,0.0,4.1,0.2
2020-01-09 04:00:00,2.1,99,0.0,0.0,0.0,0.0,3.9,0.1
2020-01-09 05:00:00,2.1,97,0.0,0.0,0.0,0.0,3.8,0.1
2020-01-09 06:00:00,2.1,99,0.0,0.0,0.0,0.0,3.3,0.0
2020-01-09 07:00:00,2.0,99,0.0,0.0,0.0,0.0,2.3,0.0
2020-01-09 08:00:00,1.8,98,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-09 09:00:00,2.2,97,5.0,1.0,15.2,4.0,1.3,0.0
2020-01-09 10:00:00,2.8,96,35.0,8.0,46.4,27.0,0.7,0.0
2020-01-09 11:00:00,3.6,88,84.0,9.0,29.7,75.0,0.8,0.0
2020-01-09 12:00:00,4.3,92,126.0,33.0,83.4,93.0,1.4,0.0
2020-01-09 13:00:00,4.7,95,129.0,28.0,62.9,101.0,1.3,0.0
2020-01-09 14:00:00,5.2,97,138.0,28.0,62.7,110.0,1.0,0.0
2020-01-09 15:00:00,4.9,97,96.0,1.0,2.5,95.0,2.1,0.0
2020-01-09 16:00:00,5.0,100,56.0,3.0,9.6,53.0,2.3,0.0
2020-01-09 17:00:00,4.8,100,24.0,1.0,5.4,23.0,1.8,0.0
2020-01-09 18:00:00,4.3,100,4.0,0.0,0.0,4.0,2.5,0.0
2020-01-09 19:00:00,4.3,100,0.0,0.0,0.0,0.0,3.0,0.0
2020-01-09 20:00:00,4.6,100,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-09 21:00:00,3.7,98,0.0,0.0,0.0,0.0,4.8,0.0
2020-01-09 22:00:00,4.3,89,0.0,0.0,0.0,0.0,3.7,0.0
2020-01-09 23:00:00,3.7,78,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-10 00:00:00,3.1,80,0.0,0.0,0.0,0.0,1.1,0.0
2020-01-10 01:00:00,1.9,51,0.0,0.0,0.0,0.0,1.1,0.0
2020-01-10 02:00:00,0.8,40,0.0,0.0,0.0,0.0,1.5,0.0
2020-01-10 03:00:00,-1.0,32,0.0,0.0,0.0,0.0,4.1,0.0
2020-01-10 04:00:00,-1.7,7,0.0,0.0,0.0,0.0,4.6,0.0
2020-01-10 05:00:00,-2.3,6,0.0,0.0,0.0,0.0,3.6,0.0
2020-01-10 06:00:00,-2.7,5,0.0,0.0,0.0,0.0,4.2,0.0
2020-01-10 07:00:00,-2.8,5,0.0,0.0,0.0,0.0,2.4,0.0
2020-01-10 08:00:00,-2.7,4,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-10 09:00:00,-2.4,4,16.0,7.0,105.8,9.0,1.5,0.0
2020-01-10 10:00:00,0.6,3,134.0,85.0,490.1,49.0,2.9,0.0
2020-01-10 11:00:00,3.4,5,275.0,207.0,680.7,68.0,2.3,0.0
2020-01-10 12:00:00,5.5,2,383.0,305.0,767.6,78.0,1.1,0.0
2020-01-10 13:00:00,7.0,9,443.0,361.0,807.9,82.0,1.5,0.0
2020-01-10 14:00:00,7.9,4,446.0,364.0,810.3,82.0,0.8,0.0
2020-01-10 15:00:00,8.3,1,390.0,312.0,771.7,78.0,0.4,0.0
2020-01-10 16:00:00,8.1,0,289.0,221.0,701.2,68.0,1.0,0.0
2020-01-10 17:00:00,7.7,33,150.0,99.0,526.9,51.0,0.5,0.0
2020-01-10 18:00:00,6.3,60,23.0,10.0,134.6,13.0,1.8,0.0
2020-01-10 19:00:00,4.6,17,0.0,0.0,0.0,0.0,1.1,0.0
2020-01-10 20:00:00,2.4,11,0.0,0.0,0.0,0.0,0.7,0.0
2020-01-10 21:00:00,0.3,0,0.0,0.0,0.0,0.0,3.6,0.0
2020-01-10 22:00:00,-0.6,0,0.0,0.0,0.0,0.0,3.6,0.0
2020-01-10 23:00:00,-0.8,0,0.0,0.0,0.0,0.0,4.7,0.0
2020-01-11 00:00:00,-0.7,0,0.0,0.0,0.0,0.0,4.5,0.0
2020-01-11 01:00:00,-0.6,0,0.0,0.0,0.0,0.0,3.3,0.0
2020-01-11 02:00:00,-0.7,0,0.0,0.0,0.0,0.0,2.5,0.0
2020-01-11 03:00:00,-0.5,0,0.0,0.0,0.0,0.0,2.7,0.0
2020-01-11 04:00:00,-0.3,0,0.0,0.0,0.0,0.0,2.9,0.0
2020-01-11 05:00:00,-0.3,0,0.0,0.0,0.0,0.0,2.2,0.0
2020-01-11 06:00:00,-0.4,0,0.0,0.0,0.0,0.0,2.3,0.0
2020-01-11 07:00:00,-0.4,0,0.0,0.0,0.0,0.0,2.6,0.0
2020-01-11 08:00:00,-0.4,0,0.0,0.0,0.0,0.0,2.3,0.0
2020-01-11 09:00:00,-0.2,0,16.0,7.0,105.1,9.0,2.9,0.0
2020-01-11 10:00:00,2.6,0,132.0,84.0,481.6,48.0,1.9,0.0
2020-01-11 11:00:00,6.0,0,270.0,203.0,664.6,67.0,1.1,0.0
2020-01-11 12:00:00,8.7,0,377.0,300.0,751.7,77.0,1.5,0.0
2020-01-11 13:00:00,10.7,0,434.0,354.0,788.5,80.0,2.7,0.0
2020-01-11 14:00:00,12.2,0,437.0,356.0,788.2,81.0,3.0,0.0
2020-01-11 15:00:00,12.6,0,384.0,306.0,751.8,78.0,2.3,0.0
2020-01-11 16:00:00,12.3,35,282.0,214.0,672.8,68.0,2.5,0.0
2020-01-11 17:00:00,11.9,54,146.0,95.0,497.7,51.0,5.8,0.0
2020-01-11 18:00:00,9.7,73,23.0,9.0,118.6,14.0,3.7,0.0
2020-01-11 19:00:00,6.1,80,0.0,0.0,0.0,0.0,1.5,0.0
2020-01-11 20:00:00,3.4,86,0.0,0.0,0.0,0.0,3.3,0.0
2020-01-11 21:00:00,2.5,90,0.0,0.0,0.0,0.0,5.4,0.0
2020-01-11 22:00:00,2.4,91,0.0,0.0,0.0,0.0,3.0,0.0
2020-01-11 23:00:00,2.2,94,0.0,0.0,0.0,0.0,0.4,0.0
2020-01-12 00:00:00,2.0,99,0.0,0.0,0.0,0.0,0.4,0.0
2020-01-12 01:00:00,1.9,99,0.0,0.0,0.0,0.0,2.5,0.0
2020-01-12 02:00:00,0.6,97,0.0,0.0,0.0,0.0,5.8,0.0
2020-01-12 03:00:00,1.6,94,0.0,0.0,0.0,0.0,6.4,0.0
2020-01-12 04:00:00,2.4,96,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-12 05:00:00,2.7,98,0.0,0.0,0.0,0.0,4.8,0.0
2020-01-12 06:00:00,3.3,99,0.0,0.0,0.0,0.0,3.4,0.0
2020-01-12 07:00:00,3.7,99,0.0,0.0,0.0,0.0,2.9,0.0
2020-01-12 08:00:00,4.0,100,0.0,0.0,0.0,0.0,4.2,0.0
2020-01-12 09:00:00,3.3,99,2.0,0.0,0.0,2.0,5.4,0.1
2020-01-12 10:00:00,4.3,99,31.0,2.0,11.4,29.0,1.8,0.1
2020-01-12 11:00:00,6.0,86,135.0,22.0,71.7,113.0,0.7,0.0
2020-01-12 12:00:00,7.5,96,233.0,83.0,207.0,150.0,5.1,0.0
2020-01-12 13:00:00,8.0,97,184.0,67.0,148.5,117.0,5.1,0.0
2020-01-12 14:00:00,7.8,99,75.0,10.0,22.0,65.0,3.9,0.0
2020-01-12 15:00:00,6.8,98,58.0,4.0,9.8,54.0,3.2,0.0
2020-01-12 16:00:00,6.8,100,67.0,5.0,15.6,62.0,0.8,0.0
2020-01-12 17:00:00,5.8,100,20.0,0.0,0.0,20.0,3.4,0.1
2020-01-12 18:00:00,5.2,100,4.0,0.0,0.0,4.0,3.6,0.1
2020-01-12 19:00:00,4.9,100,0.0,0.0,0.0,0.0,2.6,0.1
2020-01-12 20:00:00,4.9,99,0.0,0.0,0.0,0.0,2.6,0.1
2020-01-12 21:00:00,4.6,94,0.0,0.0,0.0,0.0,4.3,0.0
2020-01-12 22:00:00,3.6,100,0.0,0.0,0.0,0.0,5.9,0.0
2020-01-12 23:00:00,3.5,100,0.0,0.0,0.0,0.0,4.9,0.1
2020-01-13 00:00:00,3.1,100,0.0,0.0,0.0,0.0,5.0,0.1
2020-01-13 01:00:00,3.3,100,0.0,0.0,0.0,0.0,4.0,0.1
2020-01-13 02:00:00,2.9,100,0.0,0.0,0.0,0.0,3.8,0.1
2020-01-13 03:00:00,3.4,99,0.0,0.0,0.0,0.0,4.5,0.0
2020-01-13 04:00:00,3.6,100,0.0,0.0,0.0,0.0,3.1,0.0
2020-01-13 05:00:00,4.4,100,0.0,0.0,0.0,0.0,2.1,0.0
2020-01-13 06:00:00,4.3,100,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-13 07:00:00,4.3,92,0.0,0.0,0.0,0.0,2.2,0.0
2020-01-13 08:00:00,4.2,74,0.0,0.0,0.0,0.0,1.1,0.0
2020-01-13 09:00:00,3.1,71,11.0,4.0,59.1,7.0,1.8,0.0
2020-01-13 10:00:00,5.0,70,99.0,47.0,265.9,52.0,2.3,0.0
2020-01-13 11:00:00,6.6,50,219.0,124.0,401.9,95.0,3.3,0.0
2020-01-13 12:00:00,7.6,25,319.0,218.0,541.1,101.0,4.1,0.0
2020-01-13 13:00:00,8.4,37,391.0,281.0,619.7,110.0,3.1,0.0
2020-01-13 14:00:00,8.9,63,372.0,241.0,527.6,131.0,2.4,0.0
2020-01-13 15:00:00,8.5,82,343.0,231.0,559.8,112.0,1.6,0.0
2020-01-13 16:00:00,8.7,35,220.0,117.0,361.1,103.0,2.8,0.0
2020-01-13 17:00:00,7.5,13,144.0,89.0,451.8,55.0,4.6,0.0
2020-01-13 18:00:00,6.8,4,27.0,13.0,164.4,14.0,6.8,0.0
2020-01-13 19:00:00,5.3,4,0.0,0.0,0.0,0.0,6.6,0.0
2020-01-13 20:00:00,6.0,10,0.0,0.0,0.0,0.0,3.3,0.0
2020-01-13 21:00:00,5.2,21,0.0,0.0,0.0,0.0,2.9,0.0
2020-01-13 22:00:00,3.9,12,0.0,0.0,0.0,0.0,1.5,0.0
2020-01-13 23:00:00,2.3,20,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14 00:00:00,0.7,82,0.0,0.0,0.0,0.0,2.3,0.0
2020-01-14 01:00:00,-0.5,100,0.0,0.0,0.0,0.0,2.4,0.0
2020-01-14 02:00:00,-0.9,71,0.0,0.0,0.0,0.0,2.5,0.0
2020-01-14 03:00:00,-0.8,57,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-14 04:00:00,-1.0,49,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-14 05:00:00,-1.5,100,0.0,0.0,0.0,0.0,2.6,0.0
2020-01-14 06:00:00,-1.5,100,0.0,0.0,0.0,0.0,2.1,0.0
2020-01-14 07:00:00,-2.1,100,0.0,0.0,0.0,0.0,1.8,0.0
2020-01-14 08:00:00,-2.5,100,0.0,0.0,0.0,0.0,1.1,0.0
2020-01-14 09:00:00,-1.7,100,13.0,3.0,43.9,10.0,1.1,0.0
